fly_version,cmd_set_name,cmd_set,cmd_id,declared_name,raw_value,handler_class,constructor_args,source_path,cmd_set_line_number,line_number,is_sentinel
1.21.10,DM368,8,96,SetActiveTrackCamera,96,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1577,1590,0
1.21.10,DM368,8,97,SetVideoCameras,97,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1577,1591,0
1.21.10,DM368,8,98,PushLiveVideoStatus,98,DataDm368PushLiveVideoStatus,"[""false"",""DataDm368PushLiveVideoStatus.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1577,1592,0
1.21.10,DM368,8,99,SetCurrentCamera,99,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1577,1593,0
1.21.10,DM368,8,511,Other,511,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1577,1594,1
1.21.10,OSD,9,1,GetPushCommon,1,DataOsdGetPushCommon,"[""false"",""DataOsdGetPushCommon.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1683,0
1.21.10,OSD,9,2,GetPushHome,2,DataOsdGetPushHome,"[""false"",""DataOsdGetPushHome.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1684,0
1.21.10,OSD,9,3,GetPushBasebandState,3,,"[""false"",""null""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1685,0
1.21.10,OSD,9,4,SetFPGA,4,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1686,0
1.21.10,OSD,9,5,GetFPGA,5,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1687,0
1.21.10,OSD,9,8,GetPushSignalQuality,8,DataOsdGetPushSignalQuality,"[""false"",""DataOsdGetPushSignalQuality.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1688,0
1.21.10,OSD,9,9,SetSweepFrequency,9,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1689,0
1.21.10,OSD,9,10,GetPushSweepFrequency,10,DataOsdGetPushSweepFrequency,"[""false"",""DataOsdGetPushSweepFrequency.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1690,0
1.21.10,OSD,9,11,GetPushDevicesState,11,DataOsdGetPushDevicesState,"[""false"",""DataOsdGetPushDevicesState.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1691,0
1.21.10,OSD,9,12,GetPushConfig,12,DataOsdGetPushConfig,"[""false"",""true"",""DataOsdGetPushConfig.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1692,0
1.21.10,OSD,9,13,SetConfig,13,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1693,0
1.21.10,OSD,9,14,SetUsbTransform,14,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1694,0
1.21.10,OSD,9,16,SetUpgradeTip,16,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1695,0
1.21.10,OSD,9,17,GetPushChannelStatus,17,DataOsdGetPushChannalStatus,"[""false"",""DataOsdGetPushChannalStatus.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1696,0
1.21.10,OSD,9,20,SetMaxMcs,20,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1697,0
1.21.10,OSD,9,21,GetPushMaxMcs,21,DataOsdGetPushMaxMcs,"[""false"",""DataOsdGetPushMaxMcs.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1698,0
1.21.10,OSD,9,22,GetPushDebugInfo,22,DataOsdGetPushDebugInfo,"[""false"",""DataOsdGetPushDebugInfo.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1699,0
1.21.10,OSD,9,32,GetPushSdrSweepFrequency,32,DataOsdGetPushSdrSweepFrequency,"[""false"",""DataOsdGetPushSdrSweepFrequency.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1700,0
1.21.10,OSD,9,33,GetSdrConfig,33,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1701,0
1.21.10,OSD,9,34,GetPushSdrConfigInfo,34,DataOsdGetPushSdrConfigInfo,"[""false"",""DataOsdGetPushSdrConfigInfo.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1702,0
1.21.10,OSD,9,35,SetSdrStatus,35,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1703,0
1.21.10,OSD,9,36,GetPushSdrStatusInfo,36,DataOsdGetPushSdrStatusInfo,"[""false"",""DataOsdGetPushSdrStatusInfo.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1704,0
1.21.10,OSD,9,37,GetPushSdrStatusGroundInfo,37,DataOsdGetPushSdrStatusGroundInfo,"[""false"",""DataOsdGetPushSdrStatusGroundInfo.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1705,0
1.21.10,OSD,9,38,SetSdrAssitantRead,38,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1706,0
1.21.10,OSD,9,39,SetSdrAssitantWrite,39,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1707,0
1.21.10,OSD,9,40,SetSdrStartLog,40,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1708,0
1.21.10,OSD,9,41,GetPushSdrUpwardSweepFrequency,41,DataOsdGetPushSdrUpwardSweepFrequency,"[""false"",""DataOsdGetPushSdrUpwardSweepFrequency.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1709,0
1.21.10,OSD,9,42,GetPushSdrUpwardSelectChannel,42,DataOsdGetPushSdrUpwardSelectChannel,"[""false"",""DataOsdGetPushSdrUpwardSelectChannel.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1710,0
1.21.10,OSD,9,43,SetReverseLink,43,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1711,0
1.21.10,OSD,9,44,calibrationAmt,44,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1712,0
1.21.10,OSD,9,45,GetSdrLBT,45,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1713,0
1.21.10,OSD,9,46,SetSdrLBT,46,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1714,0
1.21.10,OSD,9,48,GetPushWirelessState,48,DataOsdGetPushWirelessState,"[""false"",""DataOsdGetPushWirelessState.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1715,0
1.21.10,OSD,9,52,SetSDRImageTransmissionMode,52,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1716,0
1.21.10,OSD,9,53,GetSDRImageTransmissionMode,53,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1717,0
1.21.10,OSD,9,54,GetSDRPushCustomCodeRate,54,DataOsdGetSDRPushCustomCodeRate,"[""false"",""DataOsdGetSDRPushCustomCodeRate.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1718,0
1.21.10,OSD,9,55,GetHdtvPushException,55,DataOsdGetHdvtPushException,"[""false"",""DataOsdGetHdvtPushException.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1719,0
1.21.10,OSD,9,57,SetSDRConfigInfo,57,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1720,0
1.21.10,OSD,9,58,GetPushSDRNfParams,58,DataOsdGetPushSDRNfParams,"[""false"",""DataOsdGetPushSDRNfParams.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1721,0
1.21.10,OSD,9,59,GetPushSDRBarDisturb,59,DataOsdGetPushSDRBarInterference,"[""false"",""DataOsdGetPushSDRBarInterference.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1722,0
1.21.10,OSD,9,60,SetSDRForceBoost,60,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1723,0
1.21.10,OSD,9,67,GetPushLinkMode,67,DataOsdGetPushSdrLinkMode,"[""false"",""DataOsdGetPushSdrLinkMode.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1724,0
1.21.10,OSD,9,68,SetSdrLinkMode,68,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1725,0
1.21.10,OSD,9,80,SetLED,80,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1726,0
1.21.10,OSD,9,81,SetPower,81,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1727,0
1.21.10,OSD,9,82,GetPushPowerStatus,82,DataOsdGetPushPowerStatus,"[""false"",""DataOsdGetPushPowerStatus.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1728,0
1.21.10,OSD,9,87,SetMicGain,87,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1729,0
1.21.10,OSD,9,88,GetMicGain,88,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1730,0
1.21.10,OSD,9,89,GetPushMicInfo,89,DataOsdGetPushMicInfo,"[""false"",""DataOsdGetPushMicInfo.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1731,0
1.21.10,OSD,9,98,GetMicEnable,98,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1732,0
1.21.10,OSD,9,99,SetMicEnable,99,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1733,0
1.21.10,OSD,9,101,SendRtcmPack,101,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1734,0
1.21.10,OSD,9,105,GetSdrUplinkBandwidth,105,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1735,0
1.21.10,OSD,9,117,PushLinkState,117,DataOsdPushLinkQuality,"[""false"",""DataOsdPushLinkQuality.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1736,0
1.21.10,OSD,9,129,GetPushSdrLteStatus,129,DataOsdGetPushSdrLteStatus,"[""false"",""DataOsdGetPushSdrLteStatus.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1737,0
1.21.10,OSD,9,130,SwitchSetSdrOrLte,130,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1738,0
1.21.10,OSD,9,160,SyncSssfn,160,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1739,0
1.21.10,OSD,9,240,SetDebugVideo,240,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1740,0
1.21.10,OSD,9,511,Other,511,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1680,1741,1
1.21.10,EYE,10,1,GetEyePushLog,1,DataEyeGetPushLog,"[""false"",""DataEyeGetPushLog.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1841,0
1.21.10,EYE,10,6,GetPushAvoidance,6,DataEyeGetPushAvoidanceParam,"[""false"",""DataEyeGetPushAvoidanceParam.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1842,0
1.21.10,EYE,10,7,GetPushFrontAvoidance,7,DataEyeGetPushFrontAvoidance,"[""false"",""DataEyeGetPushFrontAvoidance.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1843,0
1.21.10,EYE,10,160,GetPushOmniAvoidance,160,DataEyeGetPushOmniAvoidance,"[""false"",""DataEyeGetPushOmniAvoidance.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1844,0
1.21.10,EYE,10,162,GetPushPalmControlNotification,162,DataEyeGetPushPalmControlNotification,"[""false"",""DataEyeGetPushPalmControlNotification.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1845,0
1.21.10,EYE,10,163,GetSmartCaptureStatisticsData,163,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1846,0
1.21.10,EYE,10,8,GetPushPointAvoidance,8,DataEyeGetPushPointAvoidance,"[""false"",""DataEyeGetPushPointAvoidance.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1847,0
1.21.10,EYE,10,9,DebugCtrlParam,9,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1848,0
1.21.10,EYE,10,13,GetPushTrackLog,13,DataEyeGetPushTrackLog,"[""false"",""DataEyeGetPushTrackLog.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1849,0
1.21.10,EYE,10,14,GetPushPointLog,14,DataEyeGetPushPointLog,"[""false"",""DataEyeGetPushPointLog.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1850,0
1.21.10,EYE,10,19,GetPushTrajectory,19,DataEyeGetPushTrajectory,"[""false"",""DataEyeGetPushTrajectory.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1851,0
1.21.10,EYE,10,20,GetPushUAVState,20,DataEyeGetPushUAVState,"[""false"",""DataEyeGetPushUAVState.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1852,0
1.21.10,EYE,10,22,GetHandGestureEnabled,22,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1853,0
1.21.10,EYE,10,23,SetHandGestureEnabled,23,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1854,0
1.21.10,EYE,10,24,GetPushObjectDetect,24,DataEyeObjectDetectionPushInfo,"[""false"",""DataEyeObjectDetectionPushInfo.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1855,0
1.21.10,EYE,10,25,GetPushFlatCheck,25,DataEyeGetPushFlatCheck,"[""false"",""DataEyeGetPushFlatCheck.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1856,0
1.21.10,EYE,10,29,FixedWingCtrl,29,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1857,0
1.21.10,EYE,10,30,GetPushFixWingState,30,DataEyeGetPushFixedWingState,"[""false"",""DataEyeGetPushFixedWingState.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1858,0
1.21.10,EYE,10,32,SetTrackSelect,32,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1859,0
1.21.10,EYE,10,33,CtrlTrackSelect,33,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1860,0
1.21.10,EYE,10,34,MoveTrackSelect,34,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1861,0
1.21.10,EYE,10,35,GetPushTrackStatus,35,DataEyeGetPushTrackStatus,"[""false"",""DataEyeGetPushTrackStatus.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1862,0
1.21.10,EYE,10,36,SetPointPos,36,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1863,0
1.21.10,EYE,10,37,SetFlyYaw,37,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1864,0
1.21.10,EYE,10,38,GetPushPointState,38,DataEyeGetPushPointState,"[""false"",""DataEyeGetPushPointState.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1865,0
1.21.10,EYE,10,39,CommonCtrl,39,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1866,0
1.21.10,EYE,10,40,GetParams,40,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1867,0
1.21.10,EYE,10,41,SetParam,41,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1868,0
1.21.10,EYE,10,42,GetPushException,42,DataEyeGetPushException,"[""false"",""DataEyeGetPushException.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1869,0
1.21.10,EYE,10,46,GetPushFunctionList,46,DataEyeGetPushFunctionList,"[""false"",""DataEyeGetPushFunctionList.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1870,0
1.21.10,EYE,10,47,GetPushSensorException,47,DataEyeGetPushSensorException,"[""false"",""DataEyeGetPushSensorException.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1871,0
1.21.10,EYE,10,48,EasySelfCal,48,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1872,0
1.21.10,EYE,10,49,SendTrackingUserLocation,49,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1873,0
1.21.10,EYE,10,50,GetPushEasySelfCal,50,DataEyeGetPushEasySelfCalibration,"[""false"",""DataEyeGetPushEasySelfCalibration.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1874,0
1.21.10,EYE,10,57,PushVisionTips,57,DataEyePushVisionTip,"[""false"",""DataEyePushVisionTip.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1875,0
1.21.10,EYE,10,58,GetPushPreciseLandingEnergy,58,DataEyeGetPushPreciseLandingEnergy,"[""false"",""DataEyeGetPushPreciseLandingEnergy.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1876,0
1.21.10,EYE,10,96,Stabilization,96,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1877,0
1.21.10,EYE,10,97,GetPushStabilizationState,97,DataEyeGetPushStabilizationState,"[""false"",""DataEyeGetPushStabilizationState.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1878,0
1.21.10,EYE,10,98,AppState,98,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1879,0
1.21.10,EYE,10,59,SendDrawTrajectory,59,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1880,0
1.21.10,EYE,10,60,DrawOperation,60,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1881,0
1.21.10,EYE,10,61,GetPushDrawState,61,DataEyeGetPushDrawState,"[""false"",""DataEyeGetPushDrawState.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1882,0
1.21.10,EYE,10,62,SetPseudoCameraControlMode,62,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1883,0
1.21.10,EYE,10,73,SendGPSInfo,73,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1884,0
1.21.10,EYE,10,74,SetQuickMovieParams,74,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1885,0
1.21.10,EYE,10,75,GetQuickMovieParams,75,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1886,0
1.21.10,EYE,10,77,GetPushPseudoCameraShotState,77,DataEyeGetPushPseudoCameraShotState,"[""false"",""DataEyeGetPushPseudoCameraShotState.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1887,0
1.21.10,EYE,10,78,GetPushAdvancedPilotAssistantSystemState,78,DataEyeGetPushAdvancedPilotAssistantSystemState,"[""false"",""DataEyeGetPushAdvancedPilotAssistantSystemState.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1888,0
1.21.10,EYE,10,84,GetPushPseudoCameraParams,84,DataEyeGetPushPseudoCameraParams,"[""false"",""DataEyeGetPushPseudoCameraParams.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1889,0
1.21.10,EYE,10,86,SetPerceptionGesture,86,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1890,0
1.21.10,EYE,10,88,GetPerceptionGesture,88,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1891,0
1.21.10,EYE,10,87,GetPushPerceptionInformation,87,DataEyeGetPushPerceptionInformation,"[""false"",""DataEyeGetPushPerceptionInformation.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1892,0
1.21.10,EYE,10,91,SetNavigationMode,91,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1893,0
1.21.10,EYE,10,107,SetPanoramaEnabled,107,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1894,0
1.21.10,EYE,10,108,GetPushPanoramaInformation,108,DataEyeGetPushPanoramaInformation,"[""false"",""DataEyeGetPushPanoramaInformation.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1895,0
1.21.10,EYE,10,112,GetPushFaceDetectionTakeOffState,112,DataEyeGetPushFaceDetectionTakeOffState,"[""false"",""DataEyeGetPushFaceDetectionTakeOffState.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1896,0
1.21.10,EYE,10,113,GetPushPalmControlState,113,DataEyeGetPushPalmControlState,"[""false"",""DataEyeGetPushPalmControlState.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1897,0
1.21.10,EYE,10,121,GetPushTimeLapseOverallData,121,DataEyeGetPushTimeLapseOverallData,"[""false"",""DataEyeGetPushTimeLapseOverallData.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1898,0
1.21.10,EYE,10,116,SetTimeLapseSubMode,116,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,1838,1899,0
