fly_version,cmd_set,cmd_id,declared_name,raw_value,handler_class,constructor_args,source_path,line_number,is_sentinel,curated
1.21.10,34,10,RTK_ABNORMAL_STATUS,10,DataFlyc2GetPushRtkAbnormalStatus,"[""false"",""DataFlyc2GetPushRtkAbnormalStatus.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,3038,0,0
1.21.10,34,511,Other,511,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,3039,1,0
1.21.10,35,4,PUSH_TRACK_INFO_TO_NAVI,4,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,3159,0,0
1.21.10,35,511,Other,511,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,3160,1,0
1.21.10,36,8,PushBirdViewDistance,8,DataPerceptionPushBirdViewDistanceStatus,"[""false"",""false"",""DataPerceptionPushBirdViewDistanceStatus.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,3280,0,0
1.21.10,36,9,PushOaStatus,9,DataPerceptionPushOaStatus,"[""false"",""false"",""DataPerceptionPushOaStatus.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,3281,0,0
1.21.10,36,511,Other,511,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,3282,1,0
1.21.10,60,16,payLoadStatus,16,DataGetPushPayloadStatus,"[""false"",""DataGetPushPayloadStatus.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,3380,0,0
1.21.10,60,33,payLoadWidgetProperty,33,DataGetPushPayloadWidgetProperty,"[""false"",""DataGetPushPayloadWidgetProperty.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,3381,0,0
1.21.10,60,27,payLoadWidgetStatus,27,DataGetPushPayloadWidgetStatus,"[""false"",""DataGetPushPayloadWidgetStatus.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,3382,0,0
1.21.10,60,26,setValueForPayLoadWidget,26,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,3383,0,0
1.21.10,60,32,turnOnOrOffPush,32,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,3384,0,0
1.21.10,60,25,sendDataToPayLoad,25,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,3385,0,0
1.21.10,60,24,getDataFromPayLoad,24,DataGetPushDataFromPayload,"[""false"",""DataGetPushDataFromPayload.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,3386,0,0
1.21.10,60,31,floatHintMsg,31,DataGetPushFloatHintMsgFromPayload,"[""false"",""DataGetPushFloatHintMsgFromPayload.class""]",.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,3387,0,0
1.21.10,60,34,getFeatureofCamera,34,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,3388,0,0
1.21.10,60,36,getUploadLimit,36,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,3389,0,0
1.21.10,60,37,setUploadRate,37,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,3390,0,0
1.21.10,60,28,syncDateofAppToPayload,28,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,3391,0,0
1.21.10,60,511,Other,511,,[],.scratch/dji-fly-fc-audit-20260903/v1.21.10/jadx/sources/uav/midware/data/config/P3/CmdSet.java,3392,1,0
